"ID";"Group";"FKG";"DKG";"Gender";"Elderly";"Age"
9207;32;0;0;"female";"65-";"55-59"
9208;19;0;1;"male";"65+";"90-94"
9209;38;1;0;"female";"65+";"85-89"
9210;26;1;1;"female";"65-";"25-29"
9211;27;0;1;"female";"65-";"30-34"
9212;11;0;1;"male";"65-";"50-54"
9213;21;0;1;"female";"65-";"0-4"
9214;26;1;1;"female";"65-";"25-29"
9215;22;0;0;"female";"65-";"5-9"
9216;33;1;0;"female";"65-";"60-64"
9217;33;0;1;"female";"65-";"60-64"
9218;20;1;1;"male";"65+";"95-99"
9219;7;1;1;"male";"65-";"30-34"
9220;22;0;1;"female";"65-";"5-9"
9221;8;1;0;"male";"65-";"35-39"
9222;34;0;1;"female";"65+";"65-69"
9223;7;0;0;"male";"65-";"30-34"
9224;28;0;0;"female";"65-";"35-39"
9225;33;1;0;"female";"65-";"60-64"
9226;16;1;0;"male";"65+";"75-79"
9227;31;1;0;"female";"65-";"50-54"
9228;32;0;1;"female";"65-";"55-59"
9229;3;1;1;"male";"65-";"10-14"
9230;36;1;1;"female";"65+";"75-79"
9231;31;0;1;"female";"65-";"50-54"
9232;14;1;1;"male";"65+";"65-69"
9233;5;1;1;"male";"65-";"20-24"
9234;7;0;1;"male";"65-";"30-34"
9235;23;0;1;"female";"65-";"10-14"
9236;14;0;1;"male";"65+";"65-69"
9237;35;1;0;"female";"65+";"70-74"
9238;9;1;1;"male";"65-";"40-44"
9239;9;0;1;"male";"65-";"40-44"
9240;24;0;0;"female";"65-";"15-19"
9241;29;0;0;"female";"65-";"40-44"
9242;14;1;0;"male";"65+";"65-69"
9243;16;0;0;"male";"65+";"75-79"
9244;10;0;1;"male";"65-";"45-49"
9245;36;0;1;"female";"65+";"75-79"
9246;5;1;0;"male";"65-";"20-24"
9247;30;1;1;"female";"65-";"45-49"
9248;2;0;0;"male";"65-";"5-9"
9249;29;0;0;"female";"65-";"40-44"
9250;35;1;1;"female";"65+";"70-74"
9251;2;0;1;"male";"65-";"5-9"
9252;29;0;0;"female";"65-";"40-44"
9253;14;1;1;"male";"65+";"65-69"
9254;30;0;0;"female";"65-";"45-49"
9255;2;0;0;"male";"65-";"5-9"
9256;15;1;0;"male";"65+";"70-74"
9257;17;0;0;"male";"65+";"80-84"
9258;5;0;1;"male";"65-";"20-24"
9259;17;1;1;"male";"65+";"80-84"
9260;17;0;1;"male";"65+";"80-84"
9261;15;1;1;"male";"65+";"70-74"
9262;34;0;1;"female";"65+";"65-69"
9263;15;0;0;"male";"65+";"70-74"
9264;12;1;0;"male";"65-";"55-59"
9265;15;1;1;"male";"65+";"70-74"
9266;29;1;0;"female";"65-";"40-44"
9267;5;0;0;"male";"65-";"20-24"
9268;28;0;0;"female";"65-";"35-39"
9269;10;1;0;"male";"65-";"45-49"
9270;32;0;1;"female";"65-";"55-59"
9271;12;0;0;"male";"65-";"55-59"
9272;29;1;1;"female";"65-";"40-44"
9273;25;0;1;"female";"65-";"20-24"
9274;22;1;0;"female";"65-";"5-9"
9275;37;0;0;"female";"65+";"80-84"
9276;22;0;1;"female";"65-";"5-9"
9277;11;1;0;"male";"65-";"50-54"
9278;37;1;0;"female";"65+";"80-84"
9279;1;0;1;"male";"65-";"0-4"
9280;32;1;1;"female";"65-";"55-59"
9281;15;1;1;"male";"65+";"70-74"
9282;13;1;0;"male";"65-";"60-64"
9283;7;1;1;"male";"65-";"30-34"
9284;8;1;0;"male";"65-";"35-39"
9285;28;0;0;"female";"65-";"35-39"
9286;25;0;0;"female";"65-";"20-24"
9287;19;0;0;"male";"65+";"90-94"
9288;35;1;1;"female";"65+";"70-74"
9289;28;1;0;"female";"65-";"35-39"
9290;21;0;1;"female";"65-";"0-4"
9291;37;0;1;"female";"65+";"80-84"
9292;33;1;0;"female";"65-";"60-64"
9293;17;1;0;"male";"65+";"80-84"
9294;32;1;1;"female";"65-";"55-59"
9295;1;1;1;"male";"65-";"0-4"
9296;22;1;0;"female";"65-";"5-9"
9297;11;1;0;"male";"65-";"50-54"
9298;11;1;0;"male";"65-";"50-54"
9299;25;0;0;"female";"65-";"20-24"
9300;4;1;1;"male";"65-";"15-19"
9301;19;1;1;"male";"65+";"90-94"
9302;37;1;0;"female";"65+";"80-84"
9303;20;1;0;"male";"65+";"95-99"
9304;16;0;1;"male";"65+";"75-79"
9305;7;1;1;"male";"65-";"30-34"
9306;28;0;1;"female";"65-";"35-39"
9307;12;0;1;"male";"65-";"55-59"
9308;4;1;0;"male";"65-";"15-19"
9309;29;1;0;"female";"65-";"40-44"
9310;6;0;1;"male";"65-";"25-29"
9311;40;0;0;"female";"65+";"95-99"
9312;4;1;0;"male";"65-";"15-19"
9313;34;1;0;"female";"65+";"65-69"
9314;22;1;0;"female";"65-";"5-9"
9315;40;0;0;"female";"65+";"95-99"
9316;29;1;1;"female";"65-";"40-44"
9317;12;1;0;"male";"65-";"55-59"
9318;11;0;1;"male";"65-";"50-54"
9319;8;0;1;"male";"65-";"35-39"
9320;1;1;1;"male";"65-";"0-4"
9321;19;1;1;"male";"65+";"90-94"
9322;40;0;0;"female";"65+";"95-99"
9323;33;0;1;"female";"65-";"60-64"
9324;3;0;0;"male";"65-";"10-14"
9325;36;1;1;"female";"65+";"75-79"
9326;34;1;1;"female";"65+";"65-69"
9327;1;0;1;"male";"65-";"0-4"
9328;19;0;0;"male";"65+";"90-94"
9329;11;0;0;"male";"65-";"50-54"
9330;14;1;1;"male";"65+";"65-69"
9331;3;0;0;"male";"65-";"10-14"
9332;9;0;1;"male";"65-";"40-44"
9333;35;0;0;"female";"65+";"70-74"
9334;38;1;0;"female";"65+";"85-89"
9335;39;1;1;"female";"65+";"90-94"
9336;5;1;1;"male";"65-";"20-24"
9337;36;0;1;"female";"65+";"75-79"
9338;23;0;0;"female";"65-";"10-14"
9339;22;1;1;"female";"65-";"5-9"
9340;24;0;0;"female";"65-";"15-19"
9341;3;0;0;"male";"65-";"10-14"
9342;7;0;0;"male";"65-";"30-34"
9343;13;1;1;"male";"65-";"60-64"
9344;25;1;0;"female";"65-";"20-24"
9345;4;0;1;"male";"65-";"15-19"
9346;39;1;0;"female";"65+";"90-94"
9347;38;0;0;"female";"65+";"85-89"
9348;39;1;1;"female";"65+";"90-94"
9349;5;1;1;"male";"65-";"20-24"
9350;23;1;0;"female";"65-";"10-14"
9351;30;1;1;"female";"65-";"45-49"
9352;14;1;1;"male";"65+";"65-69"
9353;15;1;1;"male";"65+";"70-74"
9354;27;0;1;"female";"65-";"30-34"
9355;4;0;1;"male";"65-";"15-19"
9356;8;1;1;"male";"65-";"35-39"
9357;17;1;0;"male";"65+";"80-84"
9358;9;1;1;"male";"65-";"40-44"
9359;40;0;1;"female";"65+";"95-99"
9360;19;1;1;"male";"65+";"90-94"
9361;39;0;1;"female";"65+";"90-94"
9362;2;0;0;"male";"65-";"5-9"
9363;2;1;1;"male";"65-";"5-9"
9364;21;1;0;"female";"65-";"0-4"
9365;5;1;1;"male";"65-";"20-24"
9366;31;1;0;"female";"65-";"50-54"
9367;7;1;0;"male";"65-";"30-34"
9368;7;0;1;"male";"65-";"30-34"
9369;35;0;1;"female";"65+";"70-74"
9370;3;1;0;"male";"65-";"10-14"
9371;14;0;0;"male";"65+";"65-69"
9372;33;0;0;"female";"65-";"60-64"
9373;18;0;1;"male";"65+";"85-89"
9374;39;0;0;"female";"65+";"90-94"
9375;31;1;0;"female";"65-";"50-54"
9376;11;0;1;"male";"65-";"50-54"
9377;9;0;1;"male";"65-";"40-44"
9378;40;0;1;"female";"65+";"95-99"
9379;26;1;1;"female";"65-";"25-29"
9380;26;1;0;"female";"65-";"25-29"
9381;26;1;1;"female";"65-";"25-29"
9382;4;1;0;"male";"65-";"15-19"
9383;19;1;0;"male";"65+";"90-94"
9384;39;0;0;"female";"65+";"90-94"
9385;37;0;0;"female";"65+";"80-84"
9386;9;1;1;"male";"65-";"40-44"
9387;13;0;1;"male";"65-";"60-64"
9388;4;1;1;"male";"65-";"15-19"
9389;20;1;1;"male";"65+";"95-99"
9390;16;1;1;"male";"65+";"75-79"
9391;8;1;0;"male";"65-";"35-39"
9392;10;0;0;"male";"65-";"45-49"
9393;14;1;0;"male";"65+";"65-69"
9394;6;1;1;"male";"65-";"25-29"
9395;3;1;0;"male";"65-";"10-14"
9396;12;1;1;"male";"65-";"55-59"
9397;25;0;0;"female";"65-";"20-24"
9398;11;0;0;"male";"65-";"50-54"
9399;38;0;0;"female";"65+";"85-89"
9400;32;1;1;"female";"65-";"55-59"
9401;4;1;1;"male";"65-";"15-19"
9402;16;0;0;"male";"65+";"75-79"
9403;7;0;0;"male";"65-";"30-34"
9404;19;0;1;"male";"65+";"90-94"
9405;20;1;0;"male";"65+";"95-99"
9406;6;0;1;"male";"65-";"25-29"
9407;2;0;0;"male";"65-";"5-9"
9408;9;1;0;"male";"65-";"40-44"
9409;11;0;0;"male";"65-";"50-54"
9410;30;1;1;"female";"65-";"45-49"
9411;15;0;0;"male";"65+";"70-74"
9412;36;1;0;"female";"65+";"75-79"
9413;6;0;0;"male";"65-";"25-29"
9414;23;1;0;"female";"65-";"10-14"
9415;17;0;0;"male";"65+";"80-84"
9416;10;1;1;"male";"65-";"45-49"
9417;32;0;1;"female";"65-";"55-59"
9418;16;0;1;"male";"65+";"75-79"
9419;24;0;1;"female";"65-";"15-19"
9420;37;0;1;"female";"65+";"80-84"
9421;16;0;0;"male";"65+";"75-79"
9422;15;0;1;"male";"65+";"70-74"
9423;15;1;1;"male";"65+";"70-74"
9424;8;0;0;"male";"65-";"35-39"
9425;2;1;1;"male";"65-";"5-9"
9426;11;1;1;"male";"65-";"50-54"
9427;13;1;0;"male";"65-";"60-64"
9428;8;1;1;"male";"65-";"35-39"
9429;23;0;0;"female";"65-";"10-14"
9430;15;0;1;"male";"65+";"70-74"
9431;26;0;0;"female";"65-";"25-29"
9432;37;0;1;"female";"65+";"80-84"
9433;11;1;0;"male";"65-";"50-54"
9434;10;1;0;"male";"65-";"45-49"
9435;34;0;1;"female";"65+";"65-69"
9436;28;0;1;"female";"65-";"35-39"
9437;36;0;0;"female";"65+";"75-79"
9438;9;0;1;"male";"65-";"40-44"
9439;22;1;0;"female";"65-";"5-9"
9440;10;0;1;"male";"65-";"45-49"
9441;5;0;0;"male";"65-";"20-24"
9442;5;1;1;"male";"65-";"20-24"
9443;7;1;0;"male";"65-";"30-34"
9444;5;1;0;"male";"65-";"20-24"
9445;26;0;1;"female";"65-";"25-29"
9446;21;0;0;"female";"65-";"0-4"
9447;27;0;0;"female";"65-";"30-34"
9448;35;1;1;"female";"65+";"70-74"
9449;26;1;0;"female";"65-";"25-29"
9450;23;0;1;"female";"65-";"10-14"
9451;36;1;1;"female";"65+";"75-79"
9452;12;0;1;"male";"65-";"55-59"
9453;20;1;0;"male";"65+";"95-99"
9454;38;0;0;"female";"65+";"85-89"
9455;6;0;0;"male";"65-";"25-29"
9456;7;1;1;"male";"65-";"30-34"
9457;36;0;1;"female";"65+";"75-79"
9458;21;1;1;"female";"65-";"0-4"
9459;8;1;1;"male";"65-";"35-39"
9460;23;1;0;"female";"65-";"10-14"
9461;22;0;1;"female";"65-";"5-9"
9462;36;1;0;"female";"65+";"75-79"
9463;29;0;1;"female";"65-";"40-44"
9464;23;0;0;"female";"65-";"10-14"
9465;18;1;1;"male";"65+";"85-89"
9466;5;0;1;"male";"65-";"20-24"
9467;27;0;1;"female";"65-";"30-34"
9468;7;1;0;"male";"65-";"30-34"
9469;20;0;0;"male";"65+";"95-99"
9470;7;1;0;"male";"65-";"30-34"
9471;6;0;0;"male";"65-";"25-29"
9472;17;1;0;"male";"65+";"80-84"
9473;11;0;0;"male";"65-";"50-54"
9474;28;1;1;"female";"65-";"35-39"
9475;10;1;0;"male";"65-";"45-49"
9476;39;0;0;"female";"65+";"90-94"
9477;31;0;0;"female";"65-";"50-54"
9478;34;0;1;"female";"65+";"65-69"
9479;36;0;1;"female";"65+";"75-79"
9480;1;1;1;"male";"65-";"0-4"
9481;2;0;1;"male";"65-";"5-9"
9482;12;0;1;"male";"65-";"55-59"
9483;4;1;0;"male";"65-";"15-19"
9484;39;1;0;"female";"65+";"90-94"
9485;23;1;0;"female";"65-";"10-14"
9486;40;1;0;"female";"65+";"95-99"
9487;34;1;0;"female";"65+";"65-69"
9488;36;1;0;"female";"65+";"75-79"
9489;10;1;0;"male";"65-";"45-49"
9490;30;1;0;"female";"65-";"45-49"
9491;20;1;1;"male";"65+";"95-99"
9492;21;0;1;"female";"65-";"0-4"
9493;23;1;0;"female";"65-";"10-14"
9494;27;0;0;"female";"65-";"30-34"
9495;3;0;0;"male";"65-";"10-14"
9496;28;0;0;"female";"65-";"35-39"
9497;30;0;0;"female";"65-";"45-49"
9498;5;0;1;"male";"65-";"20-24"
9499;2;0;0;"male";"65-";"5-9"
9500;6;1;1;"male";"65-";"25-29"
9501;36;0;0;"female";"65+";"75-79"
9502;34;0;1;"female";"65+";"65-69"
9503;35;0;0;"female";"65+";"70-74"
9504;2;0;1;"male";"65-";"5-9"
9505;5;0;0;"male";"65-";"20-24"
9506;22;1;1;"female";"65-";"5-9"
9507;5;0;0;"male";"65-";"20-24"
9508;29;1;1;"female";"65-";"40-44"
9509;30;1;0;"female";"65-";"45-49"
9510;32;0;0;"female";"65-";"55-59"
9511;25;0;1;"female";"65-";"20-24"
9512;21;1;0;"female";"65-";"0-4"
9513;19;1;1;"male";"65+";"90-94"
9514;2;0;1;"male";"65-";"5-9"
9515;9;1;0;"male";"65-";"40-44"
9516;14;1;0;"male";"65+";"65-69"
9517;22;1;1;"female";"65-";"5-9"
9518;31;0;1;"female";"65-";"50-54"
9519;18;0;1;"male";"65+";"85-89"
9520;28;1;0;"female";"65-";"35-39"
9521;21;0;1;"female";"65-";"0-4"
9522;32;1;1;"female";"65-";"55-59"
9523;37;0;0;"female";"65+";"80-84"
9524;18;1;1;"male";"65+";"85-89"
9525;14;0;0;"male";"65+";"65-69"
9526;37;0;1;"female";"65+";"80-84"
9527;9;0;0;"male";"65-";"40-44"
9528;33;0;1;"female";"65-";"60-64"
9529;13;0;0;"male";"65-";"60-64"
9530;23;0;1;"female";"65-";"10-14"
9531;16;0;0;"male";"65+";"75-79"
9532;12;1;0;"male";"65-";"55-59"
9533;11;1;1;"male";"65-";"50-54"
9534;39;1;0;"female";"65+";"90-94"
9535;26;0;0;"female";"65-";"25-29"
9536;4;0;1;"male";"65-";"15-19"
9537;38;0;1;"female";"65+";"85-89"
9538;36;0;0;"female";"65+";"75-79"
9539;37;0;1;"female";"65+";"80-84"
9540;29;1;0;"female";"65-";"40-44"
9541;28;1;0;"female";"65-";"35-39"
9542;23;1;1;"female";"65-";"10-14"
9543;17;0;0;"male";"65+";"80-84"
9544;35;0;0;"female";"65+";"70-74"
9545;3;0;0;"male";"65-";"10-14"
9546;12;1;1;"male";"65-";"55-59"
9547;7;0;0;"male";"65-";"30-34"
9548;31;1;0;"female";"65-";"50-54"
9549;5;0;0;"male";"65-";"20-24"
9550;7;1;0;"male";"65-";"30-34"
9551;20;1;0;"male";"65+";"95-99"
9552;1;1;1;"male";"65-";"0-4"
9553;39;0;0;"female";"65+";"90-94"
9554;5;0;1;"male";"65-";"20-24"
9555;4;1;0;"male";"65-";"15-19"
9556;13;0;0;"male";"65-";"60-64"
9557;5;1;1;"male";"65-";"20-24"
9558;40;0;0;"female";"65+";"95-99"
9559;17;1;0;"male";"65+";"80-84"
9560;10;0;0;"male";"65-";"45-49"
9561;15;0;1;"male";"65+";"70-74"
9562;7;1;1;"male";"65-";"30-34"
9563;12;1;0;"male";"65-";"55-59"
9564;11;0;0;"male";"65-";"50-54"
9565;7;1;1;"male";"65-";"30-34"
9566;2;0;1;"male";"65-";"5-9"
9567;33;1;0;"female";"65-";"60-64"
9568;24;0;1;"female";"65-";"15-19"
9569;24;0;1;"female";"65-";"15-19"
9570;29;0;0;"female";"65-";"40-44"
9571;3;1;0;"male";"65-";"10-14"
9572;21;0;0;"female";"65-";"0-4"
9573;16;1;0;"male";"65+";"75-79"
9574;18;0;0;"male";"65+";"85-89"
9575;22;1;0;"female";"65-";"5-9"
9576;26;1;1;"female";"65-";"25-29"
9577;32;1;0;"female";"65-";"55-59"
9578;34;0;0;"female";"65+";"65-69"
9579;3;1;1;"male";"65-";"10-14"
9580;35;0;0;"female";"65+";"70-74"
9581;39;1;0;"female";"65+";"90-94"
9582;38;0;0;"female";"65+";"85-89"
9583;3;0;1;"male";"65-";"10-14"
9584;10;1;1;"male";"65-";"45-49"
9585;20;1;1;"male";"65+";"95-99"
9586;5;0;1;"male";"65-";"20-24"
9587;8;0;0;"male";"65-";"35-39"
9588;9;1;0;"male";"65-";"40-44"
9589;9;0;1;"male";"65-";"40-44"
9590;2;0;0;"male";"65-";"5-9"
9591;10;1;0;"male";"65-";"45-49"
9592;5;0;1;"male";"65-";"20-24"
9593;12;0;0;"male";"65-";"55-59"
9594;28;0;1;"female";"65-";"35-39"
9595;11;1;1;"male";"65-";"50-54"
9596;27;1;1;"female";"65-";"30-34"
9597;9;1;0;"male";"65-";"40-44"
9598;1;1;0;"male";"65-";"0-4"
9599;5;0;0;"male";"65-";"20-24"
9600;12;0;0;"male";"65-";"55-59"
9601;18;0;1;"male";"65+";"85-89"
9602;28;0;1;"female";"65-";"35-39"
9603;1;0;1;"male";"65-";"0-4"
9604;39;0;1;"female";"65+";"90-94"
9605;33;1;1;"female";"65-";"60-64"
9606;37;0;1;"female";"65+";"80-84"
9607;13;0;0;"male";"65-";"60-64"
9608;13;1;1;"male";"65-";"60-64"
9609;6;0;1;"male";"65-";"25-29"
9610;39;1;0;"female";"65+";"90-94"
9611;10;1;1;"male";"65-";"45-49"
9612;1;1;0;"male";"65-";"0-4"
9613;3;1;1;"male";"65-";"10-14"
9614;38;0;0;"female";"65+";"85-89"
9615;2;0;1;"male";"65-";"5-9"
9616;33;1;0;"female";"65-";"60-64"
9617;28;1;0;"female";"65-";"35-39"
9618;16;0;1;"male";"65+";"75-79"
9619;16;0;1;"male";"65+";"75-79"
9620;40;1;1;"female";"65+";"95-99"
9621;9;0;0;"male";"65-";"40-44"
9622;23;1;1;"female";"65-";"10-14"
9623;40;1;1;"female";"65+";"95-99"
9624;23;0;1;"female";"65-";"10-14"
9625;26;0;0;"female";"65-";"25-29"
9626;32;0;0;"female";"65-";"55-59"
9627;35;0;1;"female";"65+";"70-74"
9628;2;1;1;"male";"65-";"5-9"
9629;36;0;1;"female";"65+";"75-79"
9630;8;0;1;"male";"65-";"35-39"
9631;16;1;1;"male";"65+";"75-79"
9632;20;0;1;"male";"65+";"95-99"
9633;15;0;0;"male";"65+";"70-74"
9634;28;0;0;"female";"65-";"35-39"
9635;30;1;1;"female";"65-";"45-49"
9636;13;0;0;"male";"65-";"60-64"
9637;39;1;0;"female";"65+";"90-94"
9638;10;1;1;"male";"65-";"45-49"
9639;34;1;0;"female";"65+";"65-69"
9640;16;1;0;"male";"65+";"75-79"
9641;37;1;1;"female";"65+";"80-84"
9642;25;0;1;"female";"65-";"20-24"
9643;25;1;0;"female";"65-";"20-24"
9644;36;1;0;"female";"65+";"75-79"
9645;40;0;0;"female";"65+";"95-99"
9646;28;0;0;"female";"65-";"35-39"
9647;4;1;1;"male";"65-";"15-19"
9648;32;1;0;"female";"65-";"55-59"
9649;21;0;1;"female";"65-";"0-4"
9650;27;0;1;"female";"65-";"30-34"
9651;14;1;0;"male";"65+";"65-69"
9652;12;0;0;"male";"65-";"55-59"
9653;32;1;1;"female";"65-";"55-59"
9654;13;1;1;"male";"65-";"60-64"
9655;20;1;1;"male";"65+";"95-99"
9656;6;1;1;"male";"65-";"25-29"
9657;27;0;1;"female";"65-";"30-34"
9658;32;0;0;"female";"65-";"55-59"
9659;37;1;0;"female";"65+";"80-84"
9660;11;0;0;"male";"65-";"50-54"
9661;21;0;0;"female";"65-";"0-4"
9662;35;0;0;"female";"65+";"70-74"
9663;7;0;1;"male";"65-";"30-34"
9664;26;1;1;"female";"65-";"25-29"
9665;34;1;1;"female";"65+";"65-69"
9666;39;0;1;"female";"65+";"90-94"
9667;7;1;0;"male";"65-";"30-34"
9668;29;0;1;"female";"65-";"40-44"
9669;5;0;0;"male";"65-";"20-24"
9670;17;1;1;"male";"65+";"80-84"
9671;12;0;0;"male";"65-";"55-59"
9672;14;0;1;"male";"65+";"65-69"
9673;7;0;0;"male";"65-";"30-34"
9674;22;1;1;"female";"65-";"5-9"
9675;32;1;1;"female";"65-";"55-59"
9676;35;0;0;"female";"65+";"70-74"
9677;14;1;1;"male";"65+";"65-69"
9678;21;1;0;"female";"65-";"0-4"
9679;15;0;0;"male";"65+";"70-74"
9680;18;1;1;"male";"65+";"85-89"
9681;30;0;1;"female";"65-";"45-49"
9682;1;1;0;"male";"65-";"0-4"
9683;2;1;0;"male";"65-";"5-9"
9684;15;0;0;"male";"65+";"70-74"
9685;27;0;1;"female";"65-";"30-34"
9686;22;0;1;"female";"65-";"5-9"
9687;24;1;1;"female";"65-";"15-19"
9688;32;0;1;"female";"65-";"55-59"
9689;21;0;1;"female";"65-";"0-4"
9690;24;0;1;"female";"65-";"15-19"
9691;35;1;1;"female";"65+";"70-74"
9692;36;1;1;"female";"65+";"75-79"
9693;38;0;0;"female";"65+";"85-89"
9694;34;1;0;"female";"65+";"65-69"
9695;33;0;0;"female";"65-";"60-64"
9696;33;0;0;"female";"65-";"60-64"
9697;37;1;1;"female";"65+";"80-84"
9698;29;0;1;"female";"65-";"40-44"
9699;37;1;1;"female";"65+";"80-84"
9700;32;0;0;"female";"65-";"55-59"
9701;9;0;0;"male";"65-";"40-44"
9702;2;1;1;"male";"65-";"5-9"
9703;16;0;1;"male";"65+";"75-79"
9704;37;0;0;"female";"65+";"80-84"
9705;34;1;0;"female";"65+";"65-69"
9706;36;1;1;"female";"65+";"75-79"
9707;29;0;0;"female";"65-";"40-44"
9708;38;0;0;"female";"65+";"85-89"
9709;16;1;1;"male";"65+";"75-79"
9710;20;0;0;"male";"65+";"95-99"
9711;31;0;0;"female";"65-";"50-54"
9712;31;0;1;"female";"65-";"50-54"
9713;12;1;1;"male";"65-";"55-59"
9714;1;1;0;"male";"65-";"0-4"
9715;8;1;0;"male";"65-";"35-39"
9716;21;0;1;"female";"65-";"0-4"
9717;15;1;1;"male";"65+";"70-74"
9718;3;1;0;"male";"65-";"10-14"
9719;28;0;0;"female";"65-";"35-39"
9720;37;1;1;"female";"65+";"80-84"
9721;18;1;1;"male";"65+";"85-89"
9722;35;1;0;"female";"65+";"70-74"
9723;31;0;0;"female";"65-";"50-54"
9724;15;1;0;"male";"65+";"70-74"
9725;25;0;0;"female";"65-";"20-24"
9726;32;0;1;"female";"65-";"55-59"
9727;16;1;0;"male";"65+";"75-79"
9728;5;0;1;"male";"65-";"20-24"
9729;11;1;1;"male";"65-";"50-54"
9730;21;1;1;"female";"65-";"0-4"
9731;24;0;1;"female";"65-";"15-19"
9732;36;0;1;"female";"65+";"75-79"
9733;14;1;1;"male";"65+";"65-69"
9734;17;0;0;"male";"65+";"80-84"
9735;2;1;0;"male";"65-";"5-9"
9736;20;1;1;"male";"65+";"95-99"
9737;30;1;1;"female";"65-";"45-49"
9738;18;1;1;"male";"65+";"85-89"
9739;19;1;1;"male";"65+";"90-94"
9740;30;0;0;"female";"65-";"45-49"
9741;12;1;0;"male";"65-";"55-59"
9742;7;0;0;"male";"65-";"30-34"
9743;21;1;1;"female";"65-";"0-4"
9744;8;0;0;"male";"65-";"35-39"
9745;13;1;1;"male";"65-";"60-64"
9746;2;0;1;"male";"65-";"5-9"
9747;35;1;0;"female";"65+";"70-74"
9748;26;0;0;"female";"65-";"25-29"
9749;13;0;1;"male";"65-";"60-64"
9750;12;0;1;"male";"65-";"55-59"
9751;27;1;0;"female";"65-";"30-34"
9752;17;1;1;"male";"65+";"80-84"
9753;27;0;0;"female";"65-";"30-34"
9754;2;1;0;"male";"65-";"5-9"
9755;20;1;1;"male";"65+";"95-99"
9756;32;0;1;"female";"65-";"55-59"
9757;37;0;1;"female";"65+";"80-84"
9758;1;0;1;"male";"65-";"0-4"
9759;7;0;0;"male";"65-";"30-34"
9760;27;0;1;"female";"65-";"30-34"
9761;36;1;1;"female";"65+";"75-79"
9762;38;0;0;"female";"65+";"85-89"
9763;18;0;1;"male";"65+";"85-89"
9764;2;1;1;"male";"65-";"5-9"
9765;27;1;0;"female";"65-";"30-34"
9766;7;0;0;"male";"65-";"30-34"
9767;2;0;1;"male";"65-";"5-9"
9768;26;1;1;"female";"65-";"25-29"
9769;2;0;0;"male";"65-";"5-9"
9770;5;0;0;"male";"65-";"20-24"
9771;39;0;1;"female";"65+";"90-94"
9772;39;0;1;"female";"65+";"90-94"
9773;25;1;0;"female";"65-";"20-24"
9774;5;0;1;"male";"65-";"20-24"
9775;28;1;0;"female";"65-";"35-39"
9776;36;1;1;"female";"65+";"75-79"
9777;30;0;0;"female";"65-";"45-49"
9778;14;0;0;"male";"65+";"65-69"
9779;25;1;0;"female";"65-";"20-24"
9780;31;1;0;"female";"65-";"50-54"
9781;4;0;1;"male";"65-";"15-19"
9782;27;1;1;"female";"65-";"30-34"
9783;16;0;0;"male";"65+";"75-79"
9784;32;0;0;"female";"65-";"55-59"
9785;26;1;1;"female";"65-";"25-29"
9786;1;0;0;"male";"65-";"0-4"
9787;37;1;1;"female";"65+";"80-84"
9788;6;0;0;"male";"65-";"25-29"
9789;4;0;1;"male";"65-";"15-19"
9790;9;1;1;"male";"65-";"40-44"
9791;1;0;0;"male";"65-";"0-4"
9792;33;0;0;"female";"65-";"60-64"
9793;5;0;0;"male";"65-";"20-24"
9794;13;0;0;"male";"65-";"60-64"
9795;4;0;0;"male";"65-";"15-19"
9796;39;1;0;"female";"65+";"90-94"
9797;35;0;0;"female";"65+";"70-74"
9798;20;0;0;"male";"65+";"95-99"
9799;11;0;1;"male";"65-";"50-54"
9800;12;1;1;"male";"65-";"55-59"
9801;3;1;1;"male";"65-";"10-14"
9802;39;1;1;"female";"65+";"90-94"
9803;24;1;0;"female";"65-";"15-19"
9804;20;0;0;"male";"65+";"95-99"
9805;28;1;1;"female";"65-";"35-39"
9806;22;0;1;"female";"65-";"5-9"
9807;20;0;0;"male";"65+";"95-99"
9808;24;1;1;"female";"65-";"15-19"
9809;34;1;1;"female";"65+";"65-69"
9810;3;1;0;"male";"65-";"10-14"
9811;32;0;0;"female";"65-";"55-59"
9812;14;0;1;"male";"65+";"65-69"
9813;10;1;1;"male";"65-";"45-49"
9814;19;0;0;"male";"65+";"90-94"
9815;24;0;1;"female";"65-";"15-19"
9816;10;1;0;"male";"65-";"45-49"
9817;8;0;1;"male";"65-";"35-39"
9818;28;0;0;"female";"65-";"35-39"
9819;38;0;0;"female";"65+";"85-89"
9820;19;0;0;"male";"65+";"90-94"
9821;10;1;0;"male";"65-";"45-49"
9822;8;0;1;"male";"65-";"35-39"
9823;33;0;1;"female";"65-";"60-64"
9824;29;1;0;"female";"65-";"40-44"
9825;18;1;0;"male";"65+";"85-89"
9826;4;0;1;"male";"65-";"15-19"
9827;9;1;0;"male";"65-";"40-44"
9828;8;1;1;"male";"65-";"35-39"
9829;20;1;0;"male";"65+";"95-99"
9830;15;1;1;"male";"65+";"70-74"
9831;29;0;0;"female";"65-";"40-44"
9832;22;0;0;"female";"65-";"5-9"
9833;17;0;1;"male";"65+";"80-84"
9834;12;1;1;"male";"65-";"55-59"
9835;24;1;0;"female";"65-";"15-19"
9836;2;1;0;"male";"65-";"5-9"
9837;17;0;0;"male";"65+";"80-84"
9838;19;1;1;"male";"65+";"90-94"
9839;29;0;0;"female";"65-";"40-44"
9840;36;0;1;"female";"65+";"75-79"
